pose,punto,ang optimo,ang medido medio
warrior_inv,"(11, 13, 15)",172,178
warrior_inv,"(16, 14, 12)",171,174
warrior_inv,"(11, 23, 25)",135,153
warrior_inv,"(12, 24, 26)",100,127
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(24, 26, 28)",110,139
warrior_inv,"(13, 11, 23)",95,91
warrior_inv,"(14, 12, 24)",97,104
warrior_inv,"(11, 13, 15)",172,178
warrior_inv,"(16, 14, 12)",171,176
warrior_inv,"(11, 23, 25)",135,153
warrior_inv,"(12, 24, 26)",100,127
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(24, 26, 28)",110,137
warrior_inv,"(13, 11, 23)",95,90
warrior_inv,"(14, 12, 24)",97,105
warrior_inv,"(11, 13, 15)",172,176
warrior_inv,"(16, 14, 12)",171,177
warrior_inv,"(11, 23, 25)",135,153
warrior_inv,"(12, 24, 26)",100,127
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(24, 26, 28)",110,137
warrior_inv,"(13, 11, 23)",95,88
warrior_inv,"(14, 12, 24)",97,106
warrior_inv,"(11, 13, 15)",172,176
warrior_inv,"(16, 14, 12)",171,178
warrior_inv,"(11, 23, 25)",135,152
warrior_inv,"(12, 24, 26)",100,126
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,135
warrior_inv,"(13, 11, 23)",95,88
warrior_inv,"(14, 12, 24)",97,105
warrior_inv,"(11, 13, 15)",172,177
warrior_inv,"(16, 14, 12)",171,178
warrior_inv,"(11, 23, 25)",135,152
warrior_inv,"(12, 24, 26)",100,125
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,133
warrior_inv,"(13, 11, 23)",95,87
warrior_inv,"(14, 12, 24)",97,105
warrior_inv,"(11, 13, 15)",172,176
warrior_inv,"(16, 14, 12)",171,179
warrior_inv,"(11, 23, 25)",135,151
warrior_inv,"(12, 24, 26)",100,124
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(24, 26, 28)",110,131
warrior_inv,"(13, 11, 23)",95,87
warrior_inv,"(14, 12, 24)",97,106
warrior_inv,"(11, 13, 15)",172,176
warrior_inv,"(16, 14, 12)",171,179
warrior_inv,"(11, 23, 25)",135,150
warrior_inv,"(12, 24, 26)",100,124
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(24, 26, 28)",110,130
warrior_inv,"(13, 11, 23)",95,86
warrior_inv,"(14, 12, 24)",97,107
warrior_inv,"(11, 13, 15)",172,175
warrior_inv,"(16, 14, 12)",171,177
warrior_inv,"(11, 23, 25)",135,149
warrior_inv,"(12, 24, 26)",100,124
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,128
warrior_inv,"(13, 11, 23)",95,86
warrior_inv,"(14, 12, 24)",97,108
warrior_inv,"(11, 13, 15)",172,175
warrior_inv,"(16, 14, 12)",171,176
warrior_inv,"(11, 23, 25)",135,147
warrior_inv,"(12, 24, 26)",100,123
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(24, 26, 28)",110,126
warrior_inv,"(13, 11, 23)",95,87
warrior_inv,"(14, 12, 24)",97,107
warrior_inv,"(11, 13, 15)",172,178
warrior_inv,"(16, 14, 12)",171,177
warrior_inv,"(11, 23, 25)",135,146
warrior_inv,"(12, 24, 26)",100,123
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(24, 26, 28)",110,124
warrior_inv,"(13, 11, 23)",95,91
warrior_inv,"(14, 12, 24)",97,107
warrior_inv,"(11, 13, 15)",172,175
warrior_inv,"(16, 14, 12)",171,177
warrior_inv,"(11, 23, 25)",135,146
warrior_inv,"(12, 24, 26)",100,121
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(24, 26, 28)",110,122
warrior_inv,"(13, 11, 23)",95,85
warrior_inv,"(14, 12, 24)",97,106
warrior_inv,"(11, 13, 15)",172,161
warrior_inv,"(16, 14, 12)",171,177
warrior_inv,"(11, 23, 25)",135,145
warrior_inv,"(12, 24, 26)",100,121
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,121
warrior_inv,"(13, 11, 23)",95,64
warrior_inv,"(14, 12, 24)",97,106
warrior_inv,"(11, 13, 15)",172,107
warrior_inv,"(16, 14, 12)",171,178
warrior_inv,"(11, 23, 25)",135,145
warrior_inv,"(12, 24, 26)",100,121
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(24, 26, 28)",110,120
warrior_inv,"(13, 11, 23)",95,77
warrior_inv,"(14, 12, 24)",97,104
warrior_inv,"(11, 13, 15)",172,147
warrior_inv,"(16, 14, 12)",171,179
warrior_inv,"(11, 23, 25)",135,143
warrior_inv,"(12, 24, 26)",100,121
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(24, 26, 28)",110,118
warrior_inv,"(13, 11, 23)",95,76
warrior_inv,"(14, 12, 24)",97,105
warrior_inv,"(11, 13, 15)",172,73
warrior_inv,"(16, 14, 12)",171,178
warrior_inv,"(11, 23, 25)",135,143
warrior_inv,"(12, 24, 26)",100,121
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(24, 26, 28)",110,118
warrior_inv,"(13, 11, 23)",95,87
warrior_inv,"(14, 12, 24)",97,107
warrior_inv,"(11, 13, 15)",172,170
warrior_inv,"(16, 14, 12)",171,177
warrior_inv,"(11, 23, 25)",135,143
warrior_inv,"(12, 24, 26)",100,119
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,117
warrior_inv,"(13, 11, 23)",95,88
warrior_inv,"(14, 12, 24)",97,108
warrior_inv,"(11, 13, 15)",172,176
warrior_inv,"(16, 14, 12)",171,177
warrior_inv,"(11, 23, 25)",135,143
warrior_inv,"(12, 24, 26)",100,118
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,116
warrior_inv,"(13, 11, 23)",95,89
warrior_inv,"(14, 12, 24)",97,108
warrior_inv,"(11, 13, 15)",172,178
warrior_inv,"(16, 14, 12)",171,177
warrior_inv,"(11, 23, 25)",135,143
warrior_inv,"(12, 24, 26)",100,118
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,117
warrior_inv,"(13, 11, 23)",95,90
warrior_inv,"(14, 12, 24)",97,108
warrior_inv,"(11, 13, 15)",172,177
warrior_inv,"(16, 14, 12)",171,176
warrior_inv,"(11, 23, 25)",135,143
warrior_inv,"(12, 24, 26)",100,117
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,117
warrior_inv,"(13, 11, 23)",95,91
warrior_inv,"(14, 12, 24)",97,108
warrior_inv,"(11, 13, 15)",172,178
warrior_inv,"(16, 14, 12)",171,176
warrior_inv,"(11, 23, 25)",135,144
warrior_inv,"(12, 24, 26)",100,117
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,117
warrior_inv,"(13, 11, 23)",95,91
warrior_inv,"(14, 12, 24)",97,108
warrior_inv,"(11, 13, 15)",172,178
warrior_inv,"(16, 14, 12)",171,176
warrior_inv,"(11, 23, 25)",135,144
warrior_inv,"(12, 24, 26)",100,117
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,118
warrior_inv,"(13, 11, 23)",95,91
warrior_inv,"(14, 12, 24)",97,107
warrior_inv,"(11, 13, 15)",172,178
warrior_inv,"(16, 14, 12)",171,177
warrior_inv,"(11, 23, 25)",135,144
warrior_inv,"(12, 24, 26)",100,118
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,120
warrior_inv,"(13, 11, 23)",95,91
warrior_inv,"(14, 12, 24)",97,108
warrior_inv,"(11, 13, 15)",172,177
warrior_inv,"(16, 14, 12)",171,177
warrior_inv,"(11, 23, 25)",135,145
warrior_inv,"(12, 24, 26)",100,118
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(24, 26, 28)",110,122
warrior_inv,"(13, 11, 23)",95,91
warrior_inv,"(14, 12, 24)",97,108
warrior_inv,"(11, 13, 15)",172,176
warrior_inv,"(16, 14, 12)",171,176
warrior_inv,"(11, 23, 25)",135,145
warrior_inv,"(12, 24, 26)",100,118
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,124
warrior_inv,"(13, 11, 23)",95,92
warrior_inv,"(14, 12, 24)",97,108
warrior_inv,"(11, 13, 15)",172,177
warrior_inv,"(16, 14, 12)",171,178
warrior_inv,"(11, 23, 25)",135,145
warrior_inv,"(12, 24, 26)",100,118
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,124
warrior_inv,"(13, 11, 23)",95,92
warrior_inv,"(14, 12, 24)",97,107
warrior_inv,"(11, 13, 15)",172,178
warrior_inv,"(16, 14, 12)",171,178
warrior_inv,"(11, 23, 25)",135,145
warrior_inv,"(12, 24, 26)",100,117
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,124
warrior_inv,"(13, 11, 23)",95,92
warrior_inv,"(14, 12, 24)",97,108
warrior_inv,"(11, 13, 15)",172,178
warrior_inv,"(16, 14, 12)",171,178
warrior_inv,"(11, 23, 25)",135,145
warrior_inv,"(12, 24, 26)",100,117
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,124
warrior_inv,"(13, 11, 23)",95,94
warrior_inv,"(14, 12, 24)",97,109
warrior_inv,"(11, 13, 15)",172,177
warrior_inv,"(16, 14, 12)",171,176
warrior_inv,"(11, 23, 25)",135,144
warrior_inv,"(12, 24, 26)",100,116
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,122
warrior_inv,"(13, 11, 23)",95,95
warrior_inv,"(14, 12, 24)",97,111
warrior_inv,"(11, 13, 15)",172,178
warrior_inv,"(16, 14, 12)",171,176
warrior_inv,"(11, 23, 25)",135,141
warrior_inv,"(12, 24, 26)",100,113
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(24, 26, 28)",110,120
warrior_inv,"(13, 11, 23)",95,96
warrior_inv,"(14, 12, 24)",97,111
warrior_inv,"(11, 13, 15)",172,179
warrior_inv,"(16, 14, 12)",171,179
warrior_inv,"(11, 23, 25)",135,139
warrior_inv,"(12, 24, 26)",100,111
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(24, 26, 28)",110,118
warrior_inv,"(13, 11, 23)",95,97
warrior_inv,"(14, 12, 24)",97,110
warrior_inv,"(11, 13, 15)",172,178
warrior_inv,"(16, 14, 12)",171,175
warrior_inv,"(11, 23, 25)",135,138
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,116
warrior_inv,"(13, 11, 23)",95,98
warrior_inv,"(14, 12, 24)",97,110
warrior_inv,"(11, 13, 15)",172,175
warrior_inv,"(16, 14, 12)",171,176
warrior_inv,"(11, 23, 25)",135,137
warrior_inv,"(12, 24, 26)",100,107
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(24, 26, 28)",110,114
warrior_inv,"(13, 11, 23)",95,97
warrior_inv,"(14, 12, 24)",97,109
warrior_inv,"(11, 13, 15)",172,175
warrior_inv,"(16, 14, 12)",171,175
warrior_inv,"(11, 23, 25)",135,137
warrior_inv,"(12, 24, 26)",100,107
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(24, 26, 28)",110,115
warrior_inv,"(13, 11, 23)",95,96
warrior_inv,"(14, 12, 24)",97,108
warrior_inv,"(11, 13, 15)",172,177
warrior_inv,"(16, 14, 12)",171,174
warrior_inv,"(11, 23, 25)",135,137
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(24, 26, 28)",110,115
warrior_inv,"(13, 11, 23)",95,97
warrior_inv,"(14, 12, 24)",97,107
warrior_inv,"(11, 13, 15)",172,176
warrior_inv,"(16, 14, 12)",171,171
warrior_inv,"(11, 23, 25)",135,137
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(24, 26, 28)",110,116
warrior_inv,"(13, 11, 23)",95,96
warrior_inv,"(14, 12, 24)",97,107
warrior_inv,"(11, 13, 15)",172,176
warrior_inv,"(16, 14, 12)",171,172
warrior_inv,"(11, 23, 25)",135,137
warrior_inv,"(12, 24, 26)",100,109
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(24, 26, 28)",110,117
warrior_inv,"(13, 11, 23)",95,96
warrior_inv,"(14, 12, 24)",97,107
warrior_inv,"(11, 13, 15)",172,176
warrior_inv,"(16, 14, 12)",171,172
warrior_inv,"(11, 23, 25)",135,138
warrior_inv,"(12, 24, 26)",100,109
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(24, 26, 28)",110,117
warrior_inv,"(13, 11, 23)",95,96
warrior_inv,"(14, 12, 24)",97,108
warrior_inv,"(11, 13, 15)",172,176
warrior_inv,"(16, 14, 12)",171,173
warrior_inv,"(11, 23, 25)",135,138
warrior_inv,"(12, 24, 26)",100,109
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(24, 26, 28)",110,117
warrior_inv,"(13, 11, 23)",95,96
warrior_inv,"(14, 12, 24)",97,107
warrior_inv,"(11, 13, 15)",172,176
warrior_inv,"(16, 14, 12)",171,174
warrior_inv,"(11, 23, 25)",135,138
warrior_inv,"(12, 24, 26)",100,109
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(24, 26, 28)",110,117
warrior_inv,"(13, 11, 23)",95,97
warrior_inv,"(14, 12, 24)",97,107
warrior_inv,"(11, 13, 15)",172,176
warrior_inv,"(16, 14, 12)",171,173
warrior_inv,"(11, 23, 25)",135,138
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(24, 26, 28)",110,117
warrior_inv,"(13, 11, 23)",95,98
warrior_inv,"(14, 12, 24)",97,108
warrior_inv,"(11, 13, 15)",172,175
warrior_inv,"(16, 14, 12)",171,175
warrior_inv,"(11, 23, 25)",135,138
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(24, 26, 28)",110,116
warrior_inv,"(13, 11, 23)",95,98
warrior_inv,"(14, 12, 24)",97,108
warrior_inv,"(11, 13, 15)",172,174
warrior_inv,"(16, 14, 12)",171,175
warrior_inv,"(11, 23, 25)",135,138
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(24, 26, 28)",110,115
warrior_inv,"(13, 11, 23)",95,99
warrior_inv,"(14, 12, 24)",97,108
warrior_inv,"(11, 13, 15)",172,174
warrior_inv,"(16, 14, 12)",171,174
warrior_inv,"(11, 23, 25)",135,138
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(24, 26, 28)",110,115
warrior_inv,"(13, 11, 23)",95,101
warrior_inv,"(14, 12, 24)",97,108
warrior_inv,"(11, 13, 15)",172,172
warrior_inv,"(16, 14, 12)",171,175
warrior_inv,"(11, 23, 25)",135,137
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,179
warrior_inv,"(24, 26, 28)",110,115
warrior_inv,"(13, 11, 23)",95,100
warrior_inv,"(14, 12, 24)",97,107
warrior_inv,"(11, 13, 15)",172,171
warrior_inv,"(16, 14, 12)",171,174
warrior_inv,"(11, 23, 25)",135,137
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,114
warrior_inv,"(13, 11, 23)",95,102
warrior_inv,"(14, 12, 24)",97,106
warrior_inv,"(11, 13, 15)",172,170
warrior_inv,"(16, 14, 12)",171,173
warrior_inv,"(11, 23, 25)",135,137
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,114
warrior_inv,"(13, 11, 23)",95,102
warrior_inv,"(14, 12, 24)",97,105
warrior_inv,"(11, 13, 15)",172,170
warrior_inv,"(16, 14, 12)",171,173
warrior_inv,"(11, 23, 25)",135,136
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,113
warrior_inv,"(13, 11, 23)",95,102
warrior_inv,"(14, 12, 24)",97,106
warrior_inv,"(11, 13, 15)",172,169
warrior_inv,"(16, 14, 12)",171,174
warrior_inv,"(11, 23, 25)",135,136
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,112
warrior_inv,"(13, 11, 23)",95,101
warrior_inv,"(14, 12, 24)",97,106
warrior_inv,"(11, 13, 15)",172,170
warrior_inv,"(16, 14, 12)",171,177
warrior_inv,"(11, 23, 25)",135,136
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,111
warrior_inv,"(13, 11, 23)",95,100
warrior_inv,"(14, 12, 24)",97,105
warrior_inv,"(11, 13, 15)",172,170
warrior_inv,"(16, 14, 12)",171,178
warrior_inv,"(11, 23, 25)",135,136
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,111
warrior_inv,"(13, 11, 23)",95,99
warrior_inv,"(14, 12, 24)",97,104
warrior_inv,"(11, 13, 15)",172,170
warrior_inv,"(16, 14, 12)",171,178
warrior_inv,"(11, 23, 25)",135,136
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,111
warrior_inv,"(13, 11, 23)",95,98
warrior_inv,"(14, 12, 24)",97,104
warrior_inv,"(11, 13, 15)",172,172
warrior_inv,"(16, 14, 12)",171,179
warrior_inv,"(11, 23, 25)",135,136
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,111
warrior_inv,"(13, 11, 23)",95,98
warrior_inv,"(14, 12, 24)",97,104
warrior_inv,"(11, 13, 15)",172,173
warrior_inv,"(16, 14, 12)",171,178
warrior_inv,"(11, 23, 25)",135,136
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(24, 26, 28)",110,111
warrior_inv,"(13, 11, 23)",95,97
warrior_inv,"(14, 12, 24)",97,104
warrior_inv,"(11, 13, 15)",172,175
warrior_inv,"(16, 14, 12)",171,178
warrior_inv,"(11, 23, 25)",135,136
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(24, 26, 28)",110,111
warrior_inv,"(13, 11, 23)",95,97
warrior_inv,"(14, 12, 24)",97,104
warrior_inv,"(11, 13, 15)",172,175
warrior_inv,"(16, 14, 12)",171,177
warrior_inv,"(11, 23, 25)",135,136
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,111
warrior_inv,"(13, 11, 23)",95,97
warrior_inv,"(14, 12, 24)",97,104
warrior_inv,"(11, 13, 15)",172,175
warrior_inv,"(16, 14, 12)",171,176
warrior_inv,"(11, 23, 25)",135,136
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(24, 26, 28)",110,111
warrior_inv,"(13, 11, 23)",95,97
warrior_inv,"(14, 12, 24)",97,103
warrior_inv,"(11, 13, 15)",172,175
warrior_inv,"(16, 14, 12)",171,176
warrior_inv,"(11, 23, 25)",135,136
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(24, 26, 28)",110,112
warrior_inv,"(13, 11, 23)",95,97
warrior_inv,"(14, 12, 24)",97,103
warrior_inv,"(11, 13, 15)",172,174
warrior_inv,"(16, 14, 12)",171,175
warrior_inv,"(11, 23, 25)",135,136
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(24, 26, 28)",110,112
warrior_inv,"(13, 11, 23)",95,97
warrior_inv,"(14, 12, 24)",97,103
warrior_inv,"(11, 13, 15)",172,174
warrior_inv,"(16, 14, 12)",171,175
warrior_inv,"(11, 23, 25)",135,137
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(24, 26, 28)",110,112
warrior_inv,"(13, 11, 23)",95,97
warrior_inv,"(14, 12, 24)",97,104
warrior_inv,"(11, 13, 15)",172,174
warrior_inv,"(16, 14, 12)",171,174
warrior_inv,"(11, 23, 25)",135,137
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,176
warrior_inv,"(24, 26, 28)",110,114
warrior_inv,"(13, 11, 23)",95,95
warrior_inv,"(14, 12, 24)",97,105
warrior_inv,"(11, 13, 15)",172,177
warrior_inv,"(16, 14, 12)",171,174
warrior_inv,"(11, 23, 25)",135,137
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(24, 26, 28)",110,116
warrior_inv,"(13, 11, 23)",95,95
warrior_inv,"(14, 12, 24)",97,105
warrior_inv,"(11, 13, 15)",172,179
warrior_inv,"(16, 14, 12)",171,173
warrior_inv,"(11, 23, 25)",135,138
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,178
warrior_inv,"(24, 26, 28)",110,117
warrior_inv,"(13, 11, 23)",95,95
warrior_inv,"(14, 12, 24)",97,105
warrior_inv,"(11, 13, 15)",172,179
warrior_inv,"(16, 14, 12)",171,173
warrior_inv,"(11, 23, 25)",135,138
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(24, 26, 28)",110,117
warrior_inv,"(13, 11, 23)",95,94
warrior_inv,"(14, 12, 24)",97,105
warrior_inv,"(11, 13, 15)",172,179
warrior_inv,"(16, 14, 12)",171,173
warrior_inv,"(11, 23, 25)",135,138
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,177
warrior_inv,"(24, 26, 28)",110,117
warrior_inv,"(13, 11, 23)",95,94
warrior_inv,"(14, 12, 24)",97,105
warrior_inv,"(11, 13, 15)",172,179
warrior_inv,"(16, 14, 12)",171,174
warrior_inv,"(11, 23, 25)",135,138
warrior_inv,"(12, 24, 26)",100,108
warrior_inv,"(23, 25, 27)",170,178
